server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_17,22:49:00,22:49:30,4832.26,1620.28,Possible DDoS
server_17,22:49:10,22:49:40,4832.26,1620.28,Possible DDoS
server_17,22:49:20,22:49:50,860.12,74.87,""
server_17,22:49:30,22:50:00,710.8,140.06,""
server_17,22:49:40,22:50:10,19522.22,140.06,Possible DDoS
server_17,22:49:50,22:50:20,19522.22,140.06,Possible DDoS
server_17,22:50:00,22:50:30,19522.22,114.37,Possible DDoS
server_17,22:50:10,22:50:40,13953.25,6691.07,Network flood + Disk thrash suspected
server_17,22:50:20,22:50:50,13953.25,6691.07,Network flood + Disk thrash suspected
server_17,22:50:30,22:51:00,933.72,6691.07,Disk thrash suspected
server_17,22:50:40,22:51:10,949.52,5695.44,Disk thrash suspected
server_17,22:50:50,22:51:20,12636.68,5695.44,Network flood + Disk thrash suspected
server_17,22:51:00,22:51:30,12636.68,269.52,Possible DDoS
server_17,22:51:10,22:51:40,12636.68,1519.68,Possible DDoS
server_17,22:51:20,22:51:50,4181.68,1519.68,Possible DDoS
server_17,22:51:30,22:52:00,4181.68,3405.54,Possible DDoS
server_17,22:51:40,22:52:10,1041.87,3405.54,""
server_17,22:51:50,22:52:20,930.51,3405.54,""
server_17,22:52:00,22:52:30,930.51,146.56,""
server_17,22:52:10,22:52:40,11797.43,123.71,Possible DDoS
server_17,22:52:20,22:52:50,11797.43,123.71,Possible DDoS
server_17,22:52:30,22:53:00,11797.43,8338.93,Network flood + Disk thrash suspected
server_18,20:52:40,20:53:10,2701.27,866.69,""
server_18,20:52:50,20:53:20,2701.27,866.69,""
server_18,20:53:00,20:53:30,4667.17,998.52,Possible DDoS
server_18,20:53:10,20:53:40,4667.17,7296.07,Network flood + Disk thrash suspected
server_18,20:53:20,20:53:50,4667.17,7296.07,Network flood + Disk thrash suspected
server_18,20:53:30,20:54:00,1311.84,7296.07,Disk thrash suspected
server_18,20:53:40,20:54:10,1311.84,3466.29,""
server_18,20:53:50,20:54:20,1311.84,3466.29,""
server_18,20:54:00,20:54:30,3256.11,8568.75,Network flood + Disk thrash suspected
server_18,20:54:10,20:54:40,3256.11,8568.75,Network flood + Disk thrash suspected
server_18,20:54:20,20:54:50,3256.11,8568.75,Network flood + Disk thrash suspected
server_18,20:54:30,20:55:00,1002.91,7100.16,Disk thrash suspected
server_18,20:54:40,20:55:10,12172.56,7100.16,Network flood + Disk thrash suspected
server_18,20:54:50,20:55:20,12172.56,3546.76,Possible DDoS
server_18,20:55:00,20:55:30,12172.56,3546.76,Possible DDoS
server_18,20:55:10,20:55:40,3244.23,3546.76,Possible DDoS
server_18,20:55:20,20:55:50,2316.56,1501.07,""
server_18,20:55:30,20:56:00,2316.56,1501.07,""
server_18,20:55:40,20:56:10,18181.29,614.11,Possible DDoS
server_18,20:55:50,20:56:20,18181.29,1301.89,Possible DDoS
server_18,20:56:00,20:56:30,18181.29,1301.89,Possible DDoS
server_18,20:56:10,20:56:40,3912.12,1301.89,Possible DDoS
server_18,20:56:20,20:56:50,3905.65,679.92,Possible DDoS
server_18,20:56:30,20:57:00,3905.65,679.92,Possible DDoS
server_18,20:56:40,20:57:10,3905.65,679.92,Possible DDoS
server_18,20:56:50,20:57:20,955.46,92.1,""
server_18,20:57:00,20:57:30,1007.82,62.72,""
server_18,20:57:10,20:57:40,17335.29,171.72,Possible DDoS
server_18,20:57:20,20:57:50,17335.29,171.72,Possible DDoS
server_18,20:57:30,20:58:00,18180.3,171.72,Possible DDoS
server_18,20:57:40,20:58:10,18180.3,166.56,Possible DDoS
server_18,20:57:50,20:58:20,18180.3,166.56,Possible DDoS
server_18,20:58:00,20:58:30,17402.36,1532.32,Possible DDoS
server_18,20:58:10,20:58:40,2080.95,1532.32,""
server_18,20:58:20,20:58:50,10311.33,1532.32,Possible DDoS
server_18,20:58:30,20:59:00,10311.33,101.65,Possible DDoS
server_18,20:58:40,20:59:10,10311.33,1497.09,Possible DDoS
server_18,20:58:50,20:59:20,1425.1,1497.09,""
server_18,20:59:00,20:59:30,1425.1,1497.09,""
server_18,20:59:10,20:59:40,13118.0,190.89,Possible DDoS
server_18,20:59:20,20:59:50,13118.0,190.89,Possible DDoS
server_18,20:59:30,21:00:00,13118.0,190.89,Possible DDoS
server_18,20:59:40,21:00:10,931.36,122.31,""
server_18,20:59:50,21:00:20,2964.92,761.25,""
server_18,21:00:00,21:00:30,9001.19,761.25,Possible DDoS
server_18,21:00:10,21:00:40,9001.19,799.04,Possible DDoS
server_18,21:00:20,21:00:50,9001.19,799.04,Possible DDoS
server_18,21:00:30,21:01:00,4088.39,799.04,Possible DDoS
server_18,21:00:40,21:01:10,687.87,154.7,""
server_18,21:00:50,21:01:20,3154.03,1238.75,Possible DDoS
server_18,21:01:00,21:01:30,3154.03,1238.75,Possible DDoS
server_18,21:01:10,21:01:40,15443.31,1238.75,Possible DDoS
server_18,21:01:20,21:01:50,15443.31,153.48,Possible DDoS
server_18,21:01:30,21:02:00,15443.31,1454.9,Possible DDoS
server_18,21:01:40,21:02:10,12659.03,1454.9,Possible DDoS
server_18,21:01:50,21:02:20,12659.03,1865.43,Possible DDoS
server_18,21:02:00,21:02:30,12659.03,1865.43,Possible DDoS
server_18,21:02:10,21:02:40,2729.1,1865.43,""
server_18,21:02:20,21:02:50,874.42,147.46,""
server_18,21:02:30,21:03:00,874.42,147.46,""
server_18,21:02:40,21:03:10,862.18,147.46,""
server_18,21:02:50,21:03:20,862.18,139.82,""
server_18,21:03:00,21:03:30,862.18,129.5,""
server_18,21:03:10,21:03:40,922.84,129.5,""
server_18,21:03:20,21:03:50,922.84,130.11,""
server_18,21:03:30,21:04:00,922.84,6496.4,Disk thrash suspected
server_18,21:03:40,21:04:10,988.45,6496.4,Disk thrash suspected
server_18,21:03:50,21:04:20,988.45,7204.23,Disk thrash suspected
server_18,21:04:00,21:04:30,18148.37,7204.23,Network flood + Disk thrash suspected
server_18,21:04:10,21:04:40,18148.37,7204.23,Network flood + Disk thrash suspected
server_18,21:04:20,21:04:50,18148.37,3090.83,Possible DDoS
server_18,21:04:30,21:05:00,888.57,3090.83,""
server_18,21:04:40,21:05:10,888.57,116.15,""
server_18,21:04:50,21:05:20,888.57,121.39,""
server_18,21:05:00,21:05:30,7487.71,121.39,Possible DDoS
server_18,21:05:10,21:05:40,7487.71,8090.22,Network flood + Disk thrash suspected
server_18,21:05:20,21:05:50,7487.71,9073.41,Network flood + Disk thrash suspected
server_18,21:05:30,21:06:00,973.66,9073.41,Disk thrash suspected
server_18,21:05:40,21:06:10,2067.94,9073.41,Disk thrash suspected
server_18,21:05:50,21:06:20,2067.94,1275.76,""
server_18,21:06:00,21:06:30,2067.94,1275.76,""
server_18,21:06:10,21:06:40,916.43,142.71,""
server_18,21:06:20,21:06:50,3258.19,8871.49,Network flood + Disk thrash suspected
server_18,21:06:30,21:07:00,3258.19,8871.49,Network flood + Disk thrash suspected
server_18,21:06:40,21:07:10,3258.19,8871.49,Network flood + Disk thrash suspected
server_18,21:06:50,21:07:20,859.97,4799.96,""
server_18,21:07:00,21:07:30,11304.8,93.49,Possible DDoS
server_18,21:07:10,21:07:40,11304.8,4466.76,Possible DDoS
server_18,21:07:20,21:07:50,11304.8,5964.51,Network flood + Disk thrash suspected
server_18,21:07:30,21:08:00,4866.72,5964.51,Network flood + Disk thrash suspected
server_18,21:07:40,21:08:10,4866.72,5964.51,Network flood + Disk thrash suspected
server_18,21:07:50,21:08:20,19541.16,4283.85,Possible DDoS
server_18,21:08:00,21:08:30,19541.16,4283.85,Possible DDoS
server_18,21:08:10,21:08:40,19541.16,120.47,Possible DDoS
server_18,21:08:20,21:08:50,12610.29,9944.38,Network flood + Disk thrash suspected
server_18,21:08:30,21:09:00,12610.29,9944.38,Network flood + Disk thrash suspected
server_18,21:08:40,21:09:10,6444.13,9944.38,Network flood + Disk thrash suspected
server_18,21:08:50,21:09:20,6444.13,1104.3,Possible DDoS
server_18,21:09:00,21:09:30,5353.85,1104.3,Possible DDoS
server_18,21:09:10,21:09:40,16414.3,1550.21,Possible DDoS
server_18,21:09:20,21:09:50,16414.3,1550.21,Possible DDoS
server_18,21:09:30,21:10:00,16414.3,7790.08,Network flood + Disk thrash suspected
server_18,21:09:40,21:10:10,992.15,7790.08,Disk thrash suspected
server_18,21:09:50,21:10:20,992.15,7903.7,Disk thrash suspected
server_18,21:10:00,21:10:30,992.15,7903.7,Disk thrash suspected
server_18,21:10:10,21:10:40,977.71,7903.7,Disk thrash suspected
server_18,21:10:20,21:10:50,4221.19,6364.25,Network flood + Disk thrash suspected
server_18,21:10:30,21:11:00,8707.18,6364.25,Network flood + Disk thrash suspected
server_18,21:10:40,21:11:10,18087.11,1551.68,Possible DDoS
server_18,21:10:50,21:11:20,18087.11,169.02,Possible DDoS
server_18,21:11:00,21:11:30,18087.11,5701.93,Network flood + Disk thrash suspected
server_18,21:11:10,21:11:40,1784.43,5701.93,Disk thrash suspected
server_18,21:11:20,21:11:50,1784.43,5701.93,Disk thrash suspected
server_18,21:11:30,21:12:00,1784.43,1550.02,""
server_18,21:11:40,21:12:10,976.47,102.77,""
server_18,21:11:50,21:12:20,976.47,64.13,""
server_18,21:12:00,21:12:30,6147.62,122.8,Possible DDoS
server_18,21:12:10,21:12:40,9782.03,801.82,Possible DDoS
server_18,21:12:20,21:12:50,9782.03,1263.56,Possible DDoS
server_18,21:12:30,21:13:00,14427.26,1263.56,Possible DDoS
server_18,21:12:40,21:13:10,14427.26,1263.56,Possible DDoS
server_18,21:12:50,21:13:20,14427.26,3855.93,Possible DDoS
server_18,21:13:00,21:13:30,3820.81,3855.93,Possible DDoS
server_18,21:13:10,21:13:40,3820.81,3855.93,Possible DDoS
server_18,21:13:20,21:13:50,3820.81,1101.57,Possible DDoS
server_18,21:13:30,21:14:00,1263.85,1996.18,""
server_18,21:13:40,21:14:10,1263.85,4588.59,""
server_18,21:13:50,21:14:20,1263.85,5995.3,Disk thrash suspected
server_18,21:14:00,21:14:30,4908.68,5995.3,Network flood + Disk thrash suspected
server_18,21:14:10,21:14:40,4908.68,8445.81,Network flood + Disk thrash suspected
server_18,21:14:20,21:14:50,4908.68,8445.81,Network flood + Disk thrash suspected
server_18,21:14:30,21:15:00,1168.09,8445.81,Disk thrash suspected
server_18,21:14:40,21:15:10,1035.2,94.63,""
server_18,21:14:50,21:15:20,1035.2,169.05,""
server_18,21:15:00,21:15:30,1035.2,169.05,""
server_18,21:15:10,21:15:40,2011.7,1896.34,""
server_18,21:15:20,21:15:50,2011.7,1896.34,""
server_18,21:15:30,21:16:00,2011.7,1896.34,""
server_18,21:15:40,21:16:10,1641.09,6325.09,Disk thrash suspected
server_18,21:15:50,21:16:20,1641.09,6325.09,Disk thrash suspected
server_18,21:16:00,21:16:30,1018.29,6325.09,Disk thrash suspected
server_18,21:16:10,21:16:40,1018.29,111.28,""
server_18,21:16:20,21:16:50,1043.62,111.28,""
server_18,21:16:30,21:17:00,1043.62,110.0,""
server_18,21:16:40,21:17:10,1043.62,110.0,""
server_18,21:16:50,21:17:20,845.27,102.07,""
server_18,21:17:00,21:17:30,845.27,102.07,""
server_18,21:17:10,21:17:40,886.61,79.75,""
server_18,21:17:20,21:17:50,12686.6,101.03,Possible DDoS
server_18,21:17:30,21:18:00,12686.6,4246.11,Possible DDoS
server_18,21:17:40,21:18:10,12686.6,4246.11,Possible DDoS
server_18,21:17:50,21:18:20,7576.25,4246.11,Possible DDoS
server_18,21:18:00,21:18:30,7576.25,129.69,Possible DDoS
server_18,21:18:10,21:18:40,5280.27,79.54,Possible DDoS
server_18,21:18:20,21:18:50,5280.27,79.54,Possible DDoS
server_18,21:18:30,21:19:00,8631.49,202.02,Possible DDoS
server_18,21:18:40,21:19:10,8631.49,1391.91,Possible DDoS
server_18,21:18:50,21:19:20,8631.49,1391.91,Possible DDoS
server_18,21:19:00,21:19:30,1235.82,1391.91,""
server_18,21:19:10,21:19:40,1352.85,1384.95,""
server_18,21:19:20,21:19:50,1352.85,1384.95,""
server_18,21:19:30,21:20:00,7028.41,6865.33,Network flood + Disk thrash suspected
server_18,21:19:40,21:20:10,7028.41,6865.33,Network flood + Disk thrash suspected
server_18,21:19:50,21:20:20,7028.41,6865.33,Network flood + Disk thrash suspected
server_18,21:20:00,21:20:30,601.11,6214.45,Disk thrash suspected
server_18,21:20:10,21:20:40,1878.54,5486.58,Disk thrash suspected
server_18,21:20:20,21:20:50,1878.54,1537.77,""
server_18,21:20:30,21:21:00,1878.54,5420.33,Disk thrash suspected
server_18,21:20:40,21:21:10,945.47,5420.33,Disk thrash suspected
server_18,21:20:50,21:21:20,526.97,8065.42,Disk thrash suspected
server_18,21:21:00,21:21:30,900.69,8065.42,Disk thrash suspected
server_18,21:21:10,21:21:40,14985.92,8065.42,Network flood + Disk thrash suspected
server_18,21:21:20,21:21:50,16696.0,130.71,Possible DDoS
server_18,21:21:30,21:22:00,16696.0,130.71,Possible DDoS
server_18,21:21:40,21:22:10,16696.0,130.71,Possible DDoS
server_18,21:21:50,21:22:20,7582.04,580.66,Possible DDoS
server_18,21:22:00,21:22:30,13025.68,580.66,Possible DDoS
server_18,21:22:10,21:22:40,13025.68,580.66,Possible DDoS
server_18,21:22:20,21:22:50,13025.68,156.8,Possible DDoS
server_18,21:22:30,21:23:00,19442.31,156.8,Possible DDoS
server_18,21:22:40,21:23:10,19442.31,1795.22,Possible DDoS
server_18,21:22:50,21:23:20,19442.31,1795.22,Possible DDoS
server_18,21:23:00,21:23:30,4502.06,1795.22,Possible DDoS
server_18,21:23:10,21:23:40,912.0,173.64,""
server_18,21:23:20,21:23:50,19588.38,173.64,Possible DDoS
server_18,21:23:30,21:24:00,19588.38,154.53,Possible DDoS
server_18,21:23:40,21:24:10,19588.38,1962.92,Possible DDoS
server_18,21:23:50,21:24:20,4174.59,1962.92,Possible DDoS
server_18,21:24:00,21:24:30,4174.59,1962.92,Possible DDoS
server_18,21:24:10,21:24:40,894.21,116.25,""
server_18,21:24:20,21:24:50,956.96,207.74,""
server_18,21:24:30,21:25:00,956.96,9301.48,Disk thrash suspected
server_18,21:24:40,21:25:10,956.96,9301.48,Disk thrash suspected
server_18,21:24:50,21:25:20,873.34,9301.48,Disk thrash suspected
server_18,21:25:00,21:25:30,869.77,9032.18,Disk thrash suspected
server_18,21:25:10,21:25:40,869.77,6451.35,Disk thrash suspected
server_18,21:25:20,21:25:50,9367.82,6451.35,Network flood + Disk thrash suspected
server_18,21:25:30,21:26:00,9367.82,6451.35,Network flood + Disk thrash suspected
server_18,21:25:40,21:26:10,9367.82,69.86,Possible DDoS
server_18,21:25:50,21:26:20,4438.55,1749.28,Possible DDoS
server_18,21:26:00,21:26:30,13938.6,1749.28,Possible DDoS
server_18,21:26:10,21:26:40,13938.6,1749.28,Possible DDoS
server_18,21:26:20,21:26:50,13938.6,108.48,Possible DDoS
server_18,21:26:30,21:27:00,2339.4,518.83,""
server_18,21:26:40,21:27:10,2339.4,518.83,""
server_18,21:26:50,21:27:20,4758.86,949.82,Possible DDoS
server_18,21:27:00,21:27:30,4758.86,949.82,Possible DDoS
server_18,21:27:10,21:27:40,4758.86,9500.34,Network flood + Disk thrash suspected
server_18,21:27:20,21:27:50,1200.63,9500.34,Disk thrash suspected
server_18,21:27:30,21:28:00,6444.92,9500.34,Network flood + Disk thrash suspected
server_18,21:27:40,21:28:10,6444.92,8662.53,Network flood + Disk thrash suspected
server_18,21:27:50,21:28:20,6766.01,8662.53,Network flood + Disk thrash suspected
server_18,21:28:00,21:28:30,6766.01,8662.53,Network flood + Disk thrash suspected
server_18,21:28:10,21:28:40,6766.01,7803.78,Network flood + Disk thrash suspected
server_18,21:28:20,21:28:50,1019.74,7803.78,Disk thrash suspected
server_18,21:28:30,21:29:00,1019.74,8845.79,Disk thrash suspected
server_18,21:28:40,21:29:10,950.89,8845.79,Disk thrash suspected
server_18,21:28:50,21:29:20,668.26,8845.79,Disk thrash suspected
server_18,21:29:00,21:29:30,668.26,113.24,""
server_18,21:29:10,21:29:40,668.26,105.14,""
server_18,21:29:20,21:29:50,967.75,134.8,""
server_18,21:29:30,21:30:00,1845.98,698.98,""
server_18,21:29:40,21:30:10,1845.98,698.98,""
server_18,21:29:50,21:30:20,1845.98,698.98,""
server_18,21:30:00,21:30:30,16211.34,4244.41,Possible DDoS
server_18,21:30:10,21:30:40,16211.34,4244.41,Possible DDoS
server_18,21:30:20,21:30:50,16211.34,4244.41,Possible DDoS
server_18,21:30:30,21:31:00,1123.11,1508.67,""
server_18,21:30:40,21:31:10,19478.45,99.44,Possible DDoS
server_18,21:30:50,21:31:20,19478.45,142.4,Possible DDoS
server_18,21:31:00,21:31:30,19478.45,142.4,Possible DDoS
server_18,21:31:10,21:31:40,963.29,142.4,""
server_18,21:31:20,21:31:50,17507.86,100.86,Possible DDoS
server_18,21:31:30,21:32:00,17507.86,627.52,Possible DDoS
server_18,21:31:40,21:32:10,17507.86,627.52,Possible DDoS
server_18,21:31:50,21:32:20,2518.22,627.52,""
server_18,21:32:00,21:32:30,989.61,174.71,""
server_18,21:32:10,21:32:40,989.61,174.71,""
server_18,21:32:20,21:32:50,652.07,9185.13,Disk thrash suspected
server_18,21:32:30,21:33:00,3594.64,9185.13,Network flood + Disk thrash suspected
server_18,21:32:40,21:33:10,3594.64,9185.13,Network flood + Disk thrash suspected
server_18,21:32:50,21:33:20,4254.12,1925.85,Possible DDoS
server_18,21:33:00,21:33:30,4254.12,1925.85,Possible DDoS
server_18,21:33:10,21:33:40,4254.12,1925.85,Possible DDoS
server_18,21:33:20,21:33:50,965.36,118.07,""
server_18,21:33:30,21:34:00,965.36,118.07,""
server_18,21:33:40,21:34:10,11480.04,5023.61,Network flood + Disk thrash suspected
server_18,21:33:50,21:34:20,11480.04,5023.61,Network flood + Disk thrash suspected
server_18,21:34:00,21:34:30,11480.04,5023.61,Network flood + Disk thrash suspected
server_18,21:34:10,21:34:40,7790.21,1077.75,Possible DDoS
server_18,21:34:20,21:34:50,11881.11,192.55,Possible DDoS
server_18,21:34:30,21:35:00,11881.11,9872.87,Network flood + Disk thrash suspected
server_18,21:34:40,21:35:10,11881.11,9872.87,Network flood + Disk thrash suspected
server_18,21:34:50,21:35:20,871.71,9872.87,Disk thrash suspected
server_18,21:35:00,21:35:30,990.77,122.23,""
server_18,21:35:10,21:35:40,990.77,122.23,""
server_18,21:35:20,21:35:50,13575.49,92.98,Possible DDoS
server_18,21:35:30,21:36:00,13575.49,92.98,Possible DDoS
server_18,21:35:40,21:36:10,19918.22,196.31,Possible DDoS
server_18,21:35:50,21:36:20,19918.22,1359.14,Possible DDoS
server_18,21:36:00,21:36:30,19918.22,1359.14,Possible DDoS
server_18,21:36:10,21:36:40,11332.23,3343.95,Possible DDoS
server_18,21:36:20,21:36:50,11332.23,3343.95,Possible DDoS
server_18,21:36:30,21:37:00,900.06,3343.95,""
server_18,21:36:40,21:37:10,900.06,111.02,""
server_18,21:36:50,21:37:20,900.06,91.73,""
server_18,21:37:00,21:37:30,809.26,87.16,""
server_18,21:37:10,21:37:40,958.34,62.65,""
server_18,21:37:20,21:37:50,958.34,77.21,""
server_18,21:37:30,21:38:00,958.34,77.35,""
server_18,21:37:40,21:38:10,923.1,122.24,""
server_18,21:37:50,21:38:20,923.1,122.24,""
server_18,21:38:00,21:38:30,923.1,122.24,""
server_18,21:38:10,21:38:40,6338.52,3912.59,Possible DDoS
server_18,21:38:20,21:38:50,6338.52,3912.59,Possible DDoS
server_18,21:38:30,21:39:00,6338.52,3912.59,Possible DDoS
server_18,21:38:40,21:39:10,956.03,150.93,""
server_18,21:38:50,21:39:20,10879.4,150.93,Possible DDoS
server_18,21:39:00,21:39:30,11929.81,150.93,Possible DDoS
server_18,21:39:10,21:39:40,11929.81,159.63,Possible DDoS
server_18,21:39:20,21:39:50,11929.81,159.63,Possible DDoS
server_18,21:39:30,21:40:00,2591.43,7419.06,Disk thrash suspected
server_18,21:39:40,21:40:10,2591.43,7419.06,Disk thrash suspected
server_18,21:39:50,21:40:20,2591.43,7419.06,Disk thrash suspected
server_18,21:40:00,21:40:30,1033.76,3465.81,""
server_18,21:40:10,21:40:40,19046.31,3465.81,Possible DDoS
server_18,21:40:20,21:40:50,19046.31,133.42,Possible DDoS
server_18,21:40:30,21:41:00,19046.31,8423.4,Network flood + Disk thrash suspected
server_18,21:40:40,21:41:10,675.34,8423.4,Disk thrash suspected
server_18,21:40:50,21:41:20,5781.8,8423.4,Network flood + Disk thrash suspected
server_18,21:41:00,21:41:30,15028.19,4742.27,Possible DDoS
server_18,21:41:10,21:41:40,15028.19,9438.56,Network flood + Disk thrash suspected
server_18,21:41:20,21:41:50,15028.19,9438.56,Network flood + Disk thrash suspected
server_18,21:41:30,21:42:00,7582.3,9438.56,Network flood + Disk thrash suspected
server_18,21:41:40,21:42:10,18757.21,1926.04,Possible DDoS
server_18,21:41:50,21:42:20,18757.21,127.6,Possible DDoS
server_18,21:42:00,21:42:30,18757.21,170.75,Possible DDoS
server_18,21:42:10,21:42:40,18257.93,6451.43,Network flood + Disk thrash suspected
server_18,21:42:20,21:42:50,18257.93,6451.43,Network flood + Disk thrash suspected
server_18,21:42:30,21:43:00,880.6,6451.43,Disk thrash suspected
server_18,21:42:40,21:43:10,880.6,5518.08,Disk thrash suspected
server_18,21:42:50,21:43:20,611.41,5518.08,Disk thrash suspected
server_18,21:43:00,21:43:30,705.86,97.28,""
server_18,21:43:10,21:43:40,705.86,97.28,""
server_18,21:43:20,21:43:50,705.86,96.97,""
server_18,21:43:30,21:44:00,925.35,107.5,""
server_18,21:43:40,21:44:10,972.2,107.5,""
server_18,21:43:50,21:44:20,972.2,107.5,""
server_18,21:44:00,21:44:30,1040.56,126.47,""
server_18,21:44:10,21:44:40,1040.56,8252.78,Disk thrash suspected
server_18,21:44:20,21:44:50,1040.56,8252.78,Disk thrash suspected
server_18,21:44:30,21:45:00,16842.6,8252.78,Network flood + Disk thrash suspected
server_18,21:44:40,21:45:10,16842.6,149.03,Possible DDoS
server_18,21:44:50,21:45:20,16842.6,149.03,Possible DDoS
server_18,21:45:00,21:45:30,4005.85,1695.8,Possible DDoS
server_18,21:45:10,21:45:40,4005.85,1695.8,Possible DDoS
server_18,21:45:20,21:45:50,10584.14,1695.8,Possible DDoS
server_18,21:45:30,21:46:00,10584.14,68.36,Possible DDoS
server_18,21:45:40,21:46:10,10584.14,1888.56,Possible DDoS
server_18,21:45:50,21:46:20,17039.35,1888.56,Possible DDoS
server_18,21:46:00,21:46:30,17039.35,1888.56,Possible DDoS
server_18,21:46:10,21:46:40,17039.35,8297.8,Network flood + Disk thrash suspected
server_18,21:46:20,21:46:50,8126.81,8297.8,Network flood + Disk thrash suspected
server_18,21:46:30,21:47:00,8126.81,8297.8,Network flood + Disk thrash suspected
server_18,21:46:40,21:47:10,8126.81,1878.55,Possible DDoS
server_18,21:46:50,21:47:20,12900.76,1878.55,Possible DDoS
server_18,21:47:00,21:47:30,12900.76,6157.27,Network flood + Disk thrash suspected
server_18,21:47:10,21:47:40,12900.76,6157.27,Network flood + Disk thrash suspected
server_18,21:47:20,21:47:50,2340.35,6157.27,Disk thrash suspected
server_18,21:47:30,21:48:00,908.86,192.2,""
server_18,21:47:40,21:48:10,1018.31,192.2,""
server_18,21:47:50,21:48:20,3686.49,604.52,Possible DDoS
server_18,21:48:00,21:48:30,3686.49,604.52,Possible DDoS
server_18,21:48:10,21:48:40,16258.66,604.52,Possible DDoS
server_18,21:48:20,21:48:50,16258.66,1583.34,Possible DDoS
server_18,21:48:30,21:49:00,16258.66,1583.34,Possible DDoS
server_18,21:48:40,21:49:10,15959.23,1583.34,Possible DDoS
server_18,21:48:50,21:49:20,13279.05,800.59,Possible DDoS
server_18,21:49:00,21:49:30,18132.53,800.59,Possible DDoS
server_18,21:49:10,21:49:40,18132.53,9649.91,Network flood + Disk thrash suspected
server_18,21:49:20,21:49:50,18132.53,9649.91,Network flood + Disk thrash suspected
server_18,21:49:30,21:50:00,4763.58,9649.91,Network flood + Disk thrash suspected
server_18,21:49:40,21:50:10,4763.58,1763.27,Possible DDoS
server_18,21:49:50,21:50:20,1079.85,61.02,""
server_18,21:50:00,21:50:30,11064.9,84.53,Possible DDoS
server_18,21:50:10,21:50:40,11064.9,1689.65,Possible DDoS
server_18,21:50:20,21:50:50,11064.9,1689.65,Possible DDoS
server_18,21:50:30,21:51:00,1713.18,1782.24,""
server_18,21:50:40,21:51:10,7708.41,1782.24,Possible DDoS
server_18,21:50:50,21:51:20,7708.41,1782.24,Possible DDoS
server_18,21:51:00,21:51:30,7708.41,143.74,Possible DDoS
server_18,21:51:10,21:51:40,8094.66,166.78,Possible DDoS
server_18,21:51:20,21:51:50,8094.66,166.78,Possible DDoS
server_18,21:51:30,21:52:00,11411.96,193.28,Possible DDoS
server_18,21:51:40,21:52:10,11411.96,3857.41,Possible DDoS
server_18,21:51:50,21:52:20,11411.96,9868.13,Network flood + Disk thrash suspected
server_18,21:52:00,21:52:30,10450.85,9868.13,Network flood + Disk thrash suspected
server_18,21:52:10,21:52:40,10450.85,9868.13,Network flood + Disk thrash suspected
server_18,21:52:20,21:52:50,10450.85,4169.35,Possible DDoS
server_18,21:52:30,21:53:00,5274.78,9803.68,Network flood + Disk thrash suspected
server_18,21:52:40,21:53:10,936.17,9803.68,Disk thrash suspected
server_18,21:52:50,21:53:20,4479.44,9803.68,Network flood + Disk thrash suspected
server_18,21:53:00,21:53:30,4479.44,600.92,Possible DDoS
server_18,21:53:10,21:53:40,4479.44,1007.0,Possible DDoS
server_18,21:53:20,21:53:50,9983.88,1007.0,Possible DDoS
server_18,21:53:30,21:54:00,9983.88,7137.36,Network flood + Disk thrash suspected
server_18,21:53:40,21:54:10,9983.88,7137.36,Network flood + Disk thrash suspected
server_18,21:53:50,21:54:20,961.76,7137.36,Disk thrash suspected
server_18,21:54:00,21:54:30,961.76,5944.18,Disk thrash suspected
server_18,21:54:10,21:54:40,1326.02,5944.18,Disk thrash suspected
server_18,21:54:20,21:54:50,1326.02,5944.18,Disk thrash suspected
server_18,21:54:30,21:55:00,1326.02,902.5,""
server_18,21:54:40,21:55:10,916.76,93.7,""
server_18,21:54:50,21:55:20,916.76,8216.1,Disk thrash suspected
server_18,21:55:00,21:55:30,2246.73,8216.1,Disk thrash suspected
server_18,21:55:10,21:55:40,2246.73,8216.1,Disk thrash suspected
server_18,21:55:20,21:55:50,9770.71,1859.05,Possible DDoS
server_18,21:55:30,21:56:00,9770.71,556.22,Possible DDoS
server_18,21:55:40,21:56:10,9770.71,556.22,Possible DDoS
server_18,21:55:50,21:56:20,973.53,124.36,""
server_18,21:56:00,21:56:30,973.53,156.67,""
server_18,21:56:10,21:56:40,1033.26,156.67,""
server_18,21:56:20,21:56:50,1033.26,156.67,""
server_18,21:56:30,21:57:00,3056.62,1971.39,""
server_18,21:56:40,21:57:10,3056.62,1971.39,""
server_18,21:56:50,21:57:20,3056.62,1971.39,""
server_18,21:57:00,21:57:30,3003.9,6104.32,Disk thrash suspected
server_18,21:57:10,21:57:40,18492.77,6104.32,Network flood + Disk thrash suspected
server_18,21:57:20,21:57:50,18492.77,6104.32,Network flood + Disk thrash suspected
server_18,21:57:30,21:58:00,18492.77,4069.75,Possible DDoS
server_18,21:57:40,21:58:10,12563.91,4069.75,Possible DDoS
server_18,21:57:50,21:58:20,12563.91,1430.86,Possible DDoS
server_18,21:58:00,21:58:30,11762.13,1430.86,Possible DDoS
server_18,21:58:10,21:58:40,11762.13,5208.21,Network flood + Disk thrash suspected
server_18,21:58:20,21:58:50,11762.13,5208.21,Network flood + Disk thrash suspected
server_18,21:58:30,21:59:00,15036.35,5208.21,Network flood + Disk thrash suspected
