ts,server_id,net_in,net_out
22:38:25,server_18,153.96,118.94
22:38:25,server_17,903.61,967.58
22:38:25,server_16,86.05,72.38
22:38:25,server_15,2768.64,3256.79
22:38:25,server_14,407.65,283.21
22:38:25,server_13,197.75,208.32
22:38:25,server_12,521.74,377.11
22:38:25,server_11,525.43,340.44
22:38:25,server_20,13150.19,13235.06
22:38:25,server_9,3480.66,4173.82
22:38:25,server_1,350.68,271.02
22:38:25,server_2,18947.16,15562.09
22:38:25,server_3,578.29,734.36
22:38:25,server_4,40.28,22.55
22:38:25,server_10,180.81,176.11
22:38:25,server_6,8418.17,7083.44
22:38:25,server_7,536.49,303.51
22:38:25,server_8,1101.08,1012.54
22:38:25,server_5,172.26,97.43
22:38:30,server_11,179.76,217.29
22:38:30,server_19,672.81,901.1
22:38:30,server_18,96.69,114.02
22:38:30,server_17,839.15,874.36
22:38:30,server_16,1111.18,926.04
22:38:30,server_15,49.37,43.42
22:38:30,server_14,17016.9,14348.02
22:38:30,server_13,944.52,1342.44
22:38:30,server_12,4330.66,4854.48
22:38:30,server_20,3033.55,2734.02
22:38:30,server_10,451.54,674.44
22:38:30,server_8,230.95,328.28
22:38:30,server_9,1054.73,562.44
22:38:30,server_1,2044.0,2201.68
22:38:30,server_2,1027.16,947.66
22:38:30,server_3,207.48,163.9
22:38:30,server_5,46.74,36.63
22:38:30,server_6,6557.02,6618.76
22:38:30,server_7,957.82,541.77
22:38:30,server_4,626.76,563.69
22:38:35,server_20,139.82,127.47
22:38:35,server_11,19850.14,23268.95
22:38:35,server_18,596.77,711.54
22:38:35,server_17,4.89,6.05
22:38:35,server_16,40.95,36.25
22:38:35,server_15,555.36,616.62
22:38:35,server_14,640.49,533.18
22:38:35,server_13,978.65,1149.12
22:38:35,server_12,635.77,942.98
22:38:35,server_19,13883.49,13266.18
22:38:35,server_10,530.47,348.07
22:38:35,server_8,168.4,249.62
22:38:35,server_1,438.58,628.26
22:38:35,server_2,385.87,422.6
22:38:35,server_3,623.26,912.91
22:38:35,server_9,6546.23,6783.93
22:38:35,server_5,652.5,783.59
22:38:35,server_6,155.2,157.4
22:38:35,server_7,615.99,810.38
22:38:35,server_4,3914.61,4640.46
22:38:40,server_13,103.12,103.62
22:38:40,server_20,654.7,425.73
22:38:40,server_19,619.32,561.96
22:38:40,server_18,546.04,522.32
22:38:40,server_17,885.98,461.96
22:38:40,server_16,408.77,364.49
22:38:40,server_15,277.06,251.26
22:38:40,server_14,912.03,1168.08
22:38:40,server_12,979.45,903.24
22:38:40,server_11,648.25,385.16
22:38:40,server_1,10144.45,8358.28
22:38:40,server_9,947.33,949.53
22:38:40,server_8,893.18,913.16
22:38:40,server_7,825.51,846.07
22:38:40,server_6,922.29,498.95
22:38:40,server_5,3768.82,3073.18
22:38:40,server_4,544.59,500.86
22:38:40,server_3,77.98,106.02
22:38:40,server_2,2392.47,2300.9
22:38:40,server_10,306.67,242.65
22:38:45,server_13,6983.69,6409.47
22:38:45,server_14,259.83,328.86
22:38:45,server_15,499.25,614.46
22:38:45,server_16,1009.6,1080.06
22:38:45,server_12,11.52,13.82
22:38:45,server_18,899.29,1138.94
22:38:45,server_19,543.55,577.95
22:38:45,server_20,174.2,97.4
22:38:45,server_17,576.08,557.98
22:38:45,server_11,889.7,575.75
22:38:45,server_1,675.47,552.64
22:38:45,server_9,417.14,336.64
22:38:45,server_8,94.67,81.36
22:38:45,server_7,862.54,548.61
22:38:45,server_6,112.89,152.52
22:38:45,server_5,5579.58,5675.84
22:38:45,server_4,903.91,1146.32
22:38:45,server_3,523.52,305.04
22:38:45,server_2,235.91,221.56
22:38:45,server_10,555.95,644.98
22:38:50,server_13,246.78,268.05
22:38:50,server_14,2394.49,2587.39
22:38:50,server_15,406.71,432.12
22:38:50,server_16,14421.48,12544.62
22:38:50,server_20,240.14,269.78
22:38:50,server_18,394.03,449.27
22:38:50,server_19,289.23,284.63
22:38:50,server_12,577.78,376.17
22:38:50,server_17,255.27,266.01
22:38:50,server_11,162.92,127.07
22:38:50,server_10,118.03,108.74
22:38:50,server_9,313.47,368.49
22:38:50,server_8,221.4,128.68
22:38:50,server_7,60.39,55.3
22:38:50,server_6,756.65,413.78
22:38:50,server_5,456.48,614.91
22:38:50,server_4,1024.35,833.02
22:38:50,server_3,197.98,251.46
22:38:50,server_2,479.36,261.28
22:38:50,server_1,377.56,213.09
22:38:55,server_13,995.62,1471.74
22:38:55,server_14,2927.06,2489.73
22:38:55,server_15,16127.6,16983.73
22:38:55,server_16,16749.49,15333.4
22:38:55,server_20,394.17,336.48
22:38:55,server_18,125.85,73.67
22:38:55,server_19,875.1,642.1
22:38:55,server_12,480.3,432.21
22:38:55,server_17,3434.43,3980.53
22:38:55,server_11,254.47,262.9
22:38:55,server_10,667.54,713.17
22:38:55,server_9,518.63,565.87
22:38:55,server_2,19181.79,18946.7
22:38:55,server_3,14455.85,13865.89
22:38:55,server_4,165.04,169.93
22:38:55,server_1,938.48,1245.23
22:38:55,server_6,365.72,347.42
22:38:55,server_7,388.89,219.66
22:38:55,server_8,932.57,1223.54
22:38:55,server_5,4070.99,4078.52
22:39:00,server_12,16688.82,18101.66
22:39:00,server_19,7731.44,6880.97
22:39:00,server_18,734.29,883.19
22:39:00,server_17,935.67,1382.86
22:39:00,server_16,442.54,252.59
22:39:00,server_15,465.38,676.29
22:39:00,server_14,384.48,369.92
22:39:00,server_13,395.79,534.64
22:39:00,server_11,499.26,313.47
22:39:00,server_20,9656.36,10422.14
22:39:00,server_9,24.7,13.72
22:39:00,server_1,232.77,305.2
22:39:00,server_2,297.36,349.57
22:39:00,server_3,376.48,242.49
22:39:00,server_4,991.5,1467.98
22:39:00,server_10,1680.73,1629.79
22:39:00,server_6,311.22,428.55
22:39:00,server_7,893.49,639.36
22:39:00,server_8,3036.08,3529.46
22:39:00,server_5,353.65,270.11
22:39:05,server_12,18721.86,15720.08
22:39:05,server_19,192.21,151.56
22:39:05,server_18,517.98,622.87
22:39:05,server_17,61.82,43.33
22:39:05,server_16,870.42,606.42
22:39:05,server_15,435.36,376.33
22:39:05,server_14,1061.08,1215.06
22:39:05,server_13,151.87,161.73
22:39:05,server_11,152.42,167.57
22:39:05,server_20,313.24,342.22
22:39:05,server_9,17667.43,19460.61
22:39:05,server_1,243.28,218.12
22:39:05,server_2,13.95,19.88
22:39:05,server_3,124.06,86.65
22:39:05,server_4,539.7,390.4
22:39:05,server_10,956.39,1352.9
22:39:05,server_6,521.68,332.77
22:39:05,server_7,196.27,245.01
22:39:05,server_8,0.0,0.0
22:39:05,server_5,93.52,108.6
22:39:10,server_11,130.66,125.48
22:39:10,server_19,93.14,53.78
22:39:10,server_18,1043.15,1089.78
22:39:10,server_17,516.91,463.48
22:39:10,server_16,128.36,76.16
22:39:10,server_15,20.4,13.22
22:39:10,server_14,996.48,975.51
22:39:10,server_13,912.41,1253.34
22:39:10,server_12,950.06,524.48
22:39:10,server_20,513.63,641.69
22:39:10,server_10,414.79,232.28
22:39:10,server_8,904.3,754.31
22:39:10,server_7,2882.68,2954.1
22:39:10,server_6,712.71,581.99
22:39:10,server_5,13874.16,11568.1
22:39:10,server_4,63.89,48.17
22:39:10,server_3,1968.34,2034.63
22:39:10,server_2,261.25,135.99
22:39:10,server_1,659.43,440.29
22:39:10,server_9,467.32,586.22
22:39:15,server_13,11.96,8.23
22:39:15,server_14,741.32,1059.7
22:39:15,server_15,325.47,390.48
22:39:15,server_12,469.45,547.49
22:39:15,server_17,704.72,481.38
22:39:15,server_18,19322.99,17498.21
22:39:15,server_19,364.32,525.79
22:39:15,server_16,514.05,758.7
22:39:15,server_11,861.09,468.27
22:39:15,server_20,162.98,198.53
22:39:15,server_9,336.46,214.92
22:39:15,server_1,923.78,1333.69
22:39:15,server_2,237.0,350.28
22:39:15,server_3,606.51,489.83
22:39:15,server_4,49.23,31.42
22:39:15,server_10,15786.51,16189.0
22:39:15,server_6,341.37,399.68
22:39:15,server_7,18087.05,19445.72
22:39:15,server_8,1006.62,522.91
22:39:15,server_5,871.62,1175.12
22:39:20,server_19,907.42,1161.27
22:39:20,server_18,121.83,133.2
22:39:20,server_17,590.18,736.81
22:39:20,server_16,920.2,907.76
22:39:20,server_15,304.31,268.73
22:39:20,server_14,4736.01,5651.04
22:39:20,server_13,170.25,150.68
22:39:20,server_12,571.2,341.75
22:39:20,server_11,1222.06,1221.96
22:39:20,server_20,153.62,181.37
22:39:20,server_9,887.48,917.23
22:39:20,server_1,165.71,140.9
22:39:20,server_2,86.98,100.54
22:39:20,server_3,305.61,326.93
22:39:20,server_4,186.2,206.42
22:39:20,server_10,16676.92,17078.09
22:39:20,server_6,19739.55,22490.48
22:39:20,server_7,428.0,358.93
22:39:20,server_8,506.78,754.31
22:39:20,server_5,623.97,450.69
22:39:25,server_11,449.71,246.33
22:39:25,server_19,3691.28,3186.34
22:39:25,server_18,133.7,184.4
22:39:25,server_17,4033.77,3544.09
22:39:25,server_16,929.52,1184.16
22:39:25,server_15,796.36,1178.39
22:39:25,server_14,3740.98,4451.58
22:39:25,server_13,245.06,302.81
22:39:25,server_12,165.29,116.43
22:39:25,server_20,954.8,1086.37
22:39:25,server_10,383.61,381.88
22:39:25,server_8,3605.91,4194.93
22:39:25,server_9,3481.97,3271.08
22:39:25,server_1,621.61,871.45
22:39:25,server_2,118.17,122.49
22:39:25,server_3,0.0,0.0
22:39:25,server_5,645.13,898.8
22:39:25,server_6,150.46,104.25
22:39:25,server_7,292.48,230.96
22:39:25,server_4,113.37,83.38
22:39:30,server_20,170.62,100.6
22:39:30,server_11,816.89,959.52
22:39:30,server_18,1039.49,764.48
22:39:30,server_17,787.49,1049.31
22:39:30,server_16,157.14,186.19
22:39:30,server_15,903.76,734.74
22:39:30,server_14,18.98,11.49
22:39:30,server_13,19070.16,21628.98
22:39:30,server_12,491.6,287.98
22:39:30,server_19,2778.87,2471.64
22:39:30,server_10,435.13,321.59
22:39:30,server_8,273.16,343.11
22:39:30,server_1,962.07,484.37
22:39:30,server_2,14.6,16.66
22:39:30,server_3,903.2,1305.55
22:39:30,server_9,442.23,513.76
22:39:30,server_5,1061.86,1095.41
22:39:30,server_6,889.55,1102.26
22:39:30,server_7,679.52,430.08
22:39:30,server_4,323.96,279.1
22:39:35,server_12,435.86,339.49
22:39:35,server_19,2274.46,2547.66
22:39:35,server_18,908.63,454.34
22:39:35,server_17,102.67,106.53
22:39:35,server_16,19894.15,22420.62
22:39:35,server_15,155.69,182.46
22:39:35,server_14,1010.89,1502.91
22:39:35,server_13,76.27,66.75
22:39:35,server_11,2655.8,2781.99
22:39:35,server_20,1060.05,1282.79
22:39:35,server_9,743.3,669.32
22:39:35,server_1,990.34,1185.94
22:39:35,server_2,81.95,60.9
22:39:35,server_3,139.58,100.3
22:39:35,server_4,719.76,862.79
22:39:35,server_10,842.64,739.96
22:39:35,server_6,10331.35,8667.01
22:39:35,server_7,467.83,389.0
22:39:35,server_8,865.93,829.85
22:39:35,server_5,640.4,331.94
22:39:40,server_11,4827.41,5223.1
22:39:40,server_19,1037.97,1234.33
22:39:40,server_18,1687.44,1650.7
22:39:40,server_17,195.4,117.2
22:39:40,server_16,514.78,654.2
22:39:40,server_15,13164.3,13102.83
22:39:40,server_14,9409.69,9804.08
22:39:40,server_13,674.79,869.85
22:39:40,server_12,207.51,155.68
22:39:40,server_20,416.45,242.79
22:39:40,server_10,1055.68,904.57
22:39:40,server_8,1063.48,791.51
22:39:40,server_7,594.14,865.4
22:39:40,server_6,481.33,586.64
22:39:40,server_5,707.82,622.57
22:39:40,server_4,932.08,864.9
22:39:40,server_3,55.22,68.75
22:39:40,server_2,52.25,47.59
22:39:40,server_1,1599.07,1774.0
22:39:40,server_9,1881.27,1580.34
22:39:45,server_13,983.24,1208.55
22:39:45,server_14,230.5,187.32
22:39:45,server_15,3933.76,4484.5
22:39:45,server_12,955.7,1224.35
22:39:45,server_17,507.2,580.78
22:39:45,server_18,397.3,392.62
22:39:45,server_19,496.7,493.93
22:39:45,server_16,14077.54,14049.2
22:39:45,server_11,923.21,1012.36
22:39:45,server_20,282.81,210.6
22:39:45,server_9,853.56,450.19
22:39:45,server_1,391.71,354.95
22:39:45,server_2,178.66,173.87
22:39:45,server_3,977.38,934.82
22:39:45,server_4,844.01,856.97
22:39:45,server_10,4171.66,4334.5
22:39:45,server_6,50.95,34.88
22:39:45,server_7,831.92,1174.04
22:39:45,server_8,541.71,791.29
22:39:45,server_5,191.61,181.54
22:39:50,server_12,406.42,350.71
22:39:50,server_20,424.47,469.53
22:39:50,server_19,435.01,472.91
22:39:50,server_18,361.23,189.16
22:39:50,server_17,274.55,224.29
22:39:50,server_16,11599.43,9987.3
22:39:50,server_15,2464.33,2909.58
22:39:50,server_14,1646.75,1674.78
22:39:50,server_13,591.15,884.07
22:39:50,server_11,180.51,225.99
22:39:50,server_10,540.53,273.58
22:39:50,server_9,609.89,542.44
22:39:50,server_2,939.87,1351.82
22:39:50,server_3,301.36,302.26
22:39:50,server_4,164.99,174.28
22:39:50,server_1,252.71,284.92
22:39:50,server_6,675.18,446.69
22:39:50,server_7,4395.45,3832.29
22:39:50,server_8,179.91,212.27
22:39:50,server_5,871.04,516.31
22:39:55,server_12,11595.12,13226.54
22:39:55,server_19,286.88,206.83
22:39:55,server_18,6814.13,6096.21
22:39:55,server_17,821.03,1201.82
22:39:55,server_16,444.3,309.31
22:39:55,server_15,191.18,245.54
22:39:55,server_14,10946.33,9889.67
22:39:55,server_13,461.12,235.49
22:39:55,server_11,598.35,674.78
22:39:55,server_20,942.25,904.56
22:39:55,server_9,175.74,177.97
22:39:55,server_1,807.26,454.23
22:39:55,server_2,850.31,723.62
22:39:55,server_3,353.1,217.1
22:39:55,server_4,7043.59,7496.55
22:39:55,server_10,697.52,598.2
22:39:55,server_6,301.75,160.61
22:39:55,server_7,71.16,54.95
22:39:55,server_8,4277.68,4111.34
22:39:55,server_5,6689.11,7731.1
22:40:00,server_12,549.25,812.05
22:40:00,server_19,16941.96,19868.03
22:40:00,server_18,893.03,1082.63
22:40:00,server_17,628.05,449.38
22:40:00,server_16,580.35,310.41
22:40:00,server_15,700.77,1036.34
22:40:00,server_14,917.83,786.74
22:40:00,server_13,159.69,196.73
22:40:00,server_11,501.79,275.71
22:40:00,server_20,28.43,26.3
22:40:00,server_9,655.7,662.91
22:40:00,server_1,283.68,251.09
22:40:00,server_2,1807.59,1953.9
22:40:00,server_3,508.42,283.23
22:40:00,server_4,242.96,173.9
22:40:00,server_10,853.21,1062.71
22:40:00,server_6,433.69,522.93
22:40:00,server_7,158.63,168.57
22:40:00,server_8,6091.05,6716.83
22:40:00,server_5,140.06,128.57
22:40:05,server_11,166.28,236.5
22:40:05,server_19,909.41,838.82
22:40:05,server_18,4000.31,3920.63
22:40:05,server_17,8945.84,9360.55
22:40:05,server_16,748.92,402.16
22:40:05,server_15,980.24,709.6
22:40:05,server_14,529.76,429.87
22:40:05,server_13,909.66,1069.13
22:40:05,server_12,567.44,284.05
22:40:05,server_20,55.12,46.95
22:40:05,server_10,6991.65,7950.53
22:40:05,server_8,363.73,390.62
22:40:05,server_7,353.46,260.97
22:40:05,server_6,216.6,249.55
22:40:05,server_5,286.61,303.83
22:40:05,server_4,4019.5,3526.25
22:40:05,server_3,26.04,26.04
22:40:05,server_2,4310.35,3626.71
22:40:05,server_1,4423.89,4711.19
22:40:05,server_9,464.5,238.83
22:40:10,server_13,0.0,0.0
22:40:10,server_14,906.51,551.14
22:40:10,server_15,333.75,422.15
22:40:10,server_12,780.33,705.96
22:40:10,server_17,984.7,1266.97
22:40:10,server_18,950.12,1226.26
22:40:10,server_19,315.15,215.31
22:40:10,server_16,1096.97,638.78
22:40:10,server_11,258.45,238.38
22:40:10,server_20,614.79,418.22
22:40:10,server_9,685.13,962.04
22:40:10,server_1,966.9,1088.27
22:40:10,server_2,73.85,65.46
22:40:10,server_3,4.16,5.34
22:40:10,server_4,1026.75,644.97
22:40:10,server_10,157.2,81.8
22:40:10,server_6,150.44,115.57
22:40:10,server_7,301.89,287.29
22:40:10,server_8,215.02,110.52
22:40:10,server_5,584.38,386.98
22:40:15,server_19,7074.28,6452.36
22:40:15,server_18,469.67,686.14
22:40:15,server_17,349.45,397.14
22:40:15,server_16,663.6,482.0
22:40:15,server_15,992.65,585.54
22:40:15,server_14,13333.34,11595.0
22:40:15,server_13,64.81,79.51
22:40:15,server_12,780.01,801.0
22:40:15,server_11,548.7,577.83
22:40:15,server_20,680.79,402.54
22:40:15,server_9,18126.05,16516.31
22:40:15,server_1,10346.31,12041.73
22:40:15,server_2,255.4,288.09
22:40:15,server_3,859.99,1151.46
22:40:15,server_4,3.07,2.75
22:40:15,server_10,126.95,132.64
22:40:15,server_6,404.43,350.42
22:40:15,server_7,152.69,148.35
22:40:15,server_8,304.81,445.14
22:40:15,server_5,15334.29,15466.04
22:40:20,server_11,65.34,93.56
22:40:20,server_19,200.23,272.31
22:40:20,server_18,2254.8,2101.8
22:40:20,server_17,14384.48,12777.38
22:40:20,server_16,4461.57,4886.04
22:40:20,server_15,120.89,143.53
22:40:20,server_14,153.13,153.84
22:40:20,server_13,169.56,195.85
22:40:20,server_12,404.31,528.74
22:40:20,server_20,59.77,77.08
22:40:20,server_10,907.97,812.35
22:40:20,server_8,457.75,641.11
22:40:20,server_9,1045.21,854.85
22:40:20,server_1,897.77,1156.52
22:40:20,server_2,0.86,0.77
22:40:20,server_3,332.38,490.56
22:40:20,server_5,1004.35,982.39
22:40:20,server_6,656.49,473.82
22:40:20,server_7,284.4,375.31
22:40:20,server_4,4091.19,3351.55
22:40:25,server_20,380.46,285.48
22:40:25,server_11,926.51,975.96
22:40:25,server_18,257.4,141.81
22:40:25,server_17,35.38,30.71
22:40:25,server_16,4736.12,5357.01
22:40:25,server_15,606.98,521.6
22:40:25,server_14,341.18,178.16
22:40:25,server_13,215.01,233.83
22:40:25,server_12,699.21,909.69
22:40:25,server_19,4591.11,4444.09
22:40:25,server_10,260.47,376.53
22:40:25,server_8,820.36,528.47
22:40:25,server_1,738.12,782.44
22:40:25,server_2,302.36,232.26
22:40:25,server_3,55.58,65.04
22:40:25,server_9,138.73,97.64
22:40:25,server_5,68.78,41.71
22:40:25,server_6,465.0,252.26
22:40:25,server_7,442.9,577.01
22:40:25,server_4,368.48,199.26
22:40:30,server_12,3740.55,3211.05
22:40:30,server_19,311.28,366.84
22:40:30,server_18,9672.28,10337.3
22:40:30,server_17,497.64,621.64
22:40:30,server_16,1033.71,1518.73
22:40:30,server_15,80.83,59.46
22:40:30,server_14,419.95,354.17
22:40:30,server_13,775.56,1116.95
22:40:30,server_11,692.55,811.9
22:40:30,server_20,718.82,875.84
22:40:30,server_9,117.76,88.36
22:40:30,server_1,70.82,37.75
22:40:30,server_2,855.98,485.47
22:40:30,server_3,996.79,881.65
22:40:30,server_4,494.32,465.58
22:40:30,server_10,400.58,285.46
22:40:30,server_6,2493.49,2380.69
22:40:30,server_7,270.09,288.11
22:40:30,server_8,11037.34,13085.96
22:40:30,server_5,116.26,96.99
22:40:35,server_11,1068.96,903.47
22:40:35,server_19,891.28,1289.01
22:40:35,server_18,19269.84,17156.71
22:40:35,server_17,283.26,284.02
22:40:35,server_16,257.92,138.69
22:40:35,server_15,8191.63,6777.54
22:40:35,server_14,321.54,214.28
22:40:35,server_13,9608.4,9639.91
22:40:35,server_12,464.96,635.1
22:40:35,server_20,600.68,605.37
22:40:35,server_10,971.32,885.28
22:40:35,server_8,545.15,368.86
22:40:35,server_7,181.41,152.55
22:40:35,server_6,6245.97,5470.59
22:40:35,server_5,879.61,476.21
22:40:35,server_4,16816.6,19102.22
22:40:35,server_3,107.45,130.95
22:40:35,server_2,223.91,127.96
22:40:35,server_1,955.26,788.84
22:40:35,server_9,10564.19,11046.26
22:40:40,server_13,310.04,288.46
22:40:40,server_14,909.47,1184.05
22:40:40,server_15,796.48,801.75
22:40:40,server_12,4722.61,4487.56
22:40:40,server_17,273.96,349.72
22:40:40,server_18,99.41,58.3
22:40:40,server_19,5714.3,6232.81
22:40:40,server_16,999.71,1169.16
22:40:40,server_11,982.5,710.36
22:40:40,server_20,4635.56,3836.6
22:40:40,server_9,196.55,178.68
22:40:40,server_1,1008.29,830.45
22:40:40,server_2,1155.27,1120.96
22:40:40,server_3,607.17,483.29
22:40:40,server_4,74.46,90.19
22:40:40,server_10,0.0,0.0
22:40:40,server_6,625.53,877.39
22:40:40,server_7,540.28,621.58
22:40:40,server_8,19939.0,18613.63
22:40:40,server_5,63.03,38.55
22:40:45,server_20,1012.75,709.11
22:40:45,server_19,391.09,502.62
22:40:45,server_18,566.46,347.63
22:40:45,server_17,592.55,347.37
22:40:45,server_16,408.45,512.85
22:40:45,server_15,1289.81,1478.28
22:40:45,server_14,9773.39,8360.75
22:40:45,server_12,110.75,104.74
22:40:45,server_11,518.63,512.04
22:40:45,server_13,744.77,478.9
22:40:45,server_9,17.27,13.58
22:40:45,server_10,5056.78,5061.72
22:40:45,server_2,557.35,596.4
22:40:45,server_3,102.73,133.68
22:40:45,server_4,197.78,189.03
22:40:45,server_1,415.0,450.27
22:40:45,server_6,904.15,1303.92
22:40:45,server_7,3511.15,3113.02
22:40:45,server_8,572.57,579.62
22:40:45,server_5,701.3,793.96
22:40:50,server_12,3847.76,3565.09
22:40:50,server_20,249.35,242.25
22:40:50,server_19,11.82,10.88
22:40:50,server_18,13186.64,13397.15
22:40:50,server_17,549.65,693.69
22:40:50,server_16,792.17,456.23
22:40:50,server_15,336.88,449.84
22:40:50,server_14,704.95,1044.8
22:40:50,server_13,505.19,705.83
22:40:50,server_11,972.07,965.79
22:40:50,server_3,540.62,760.02
22:40:50,server_9,447.2,436.46
22:40:50,server_10,1029.39,1419.39
22:40:50,server_2,1008.52,641.65
22:40:50,server_4,887.89,1170.85
22:40:50,server_1,391.28,515.77
22:40:50,server_6,1637.66,1676.24
22:40:50,server_7,916.84,1036.47
22:40:50,server_8,892.16,920.5
22:40:50,server_5,439.06,549.76
22:40:55,server_12,569.3,742.27
22:40:55,server_19,7033.23,7071.56
22:40:55,server_18,162.54,207.03
22:40:55,server_17,298.06,215.17
22:40:55,server_16,144.86,156.39
22:40:55,server_15,399.44,526.7
22:40:55,server_14,359.25,375.83
22:40:55,server_20,123.46,67.42
22:40:55,server_11,422.05,596.04
22:40:55,server_13,106.6,73.42
22:40:55,server_9,375.62,308.65
22:40:55,server_1,8480.1,9081.95
22:40:55,server_2,17167.43,17037.1
22:40:55,server_3,284.42,363.78
22:40:55,server_4,537.74,547.76
22:40:55,server_10,4993.67,4883.11
22:40:55,server_6,17.55,23.56
22:40:55,server_7,13006.09,12034.11
22:40:55,server_8,483.14,696.42
22:40:55,server_5,468.94,535.51
22:41:00,server_19,67.98,54.85
22:41:00,server_18,331.44,408.16
22:41:00,server_17,208.15,265.07
22:41:00,server_16,74.49,78.26
22:41:00,server_15,47.2,32.11
22:41:00,server_14,281.32,404.81
22:41:00,server_13,760.47,955.16
22:41:00,server_12,961.44,1201.78
22:41:00,server_11,2792.45,3232.06
22:41:00,server_20,82.18,76.66
22:41:00,server_9,3641.26,3252.35
22:41:00,server_1,192.25,142.51
22:41:00,server_2,4079.01,4775.35
22:41:00,server_3,4746.58,4871.73
22:41:00,server_4,951.43,1423.35
22:41:00,server_10,225.93,286.08
22:41:00,server_6,157.21,109.21
22:41:00,server_7,1095.06,1061.27
22:41:00,server_8,345.72,240.99
22:41:00,server_5,33.92,34.2
22:41:05,server_11,531.03,372.65
22:41:05,server_19,300.61,161.98
22:41:05,server_18,518.72,459.4
22:41:05,server_17,442.78,448.02
22:41:05,server_16,422.51,523.11
22:41:05,server_15,426.79,215.18
22:41:05,server_14,1248.32,1420.78
22:41:05,server_13,46.21,28.68
22:41:05,server_12,212.41,253.01
22:41:05,server_20,266.59,286.37
22:41:05,server_10,635.25,949.12
22:41:05,server_8,140.59,189.35
22:41:05,server_9,98.17,84.02
22:41:05,server_1,6712.39,5863.32
22:41:05,server_2,272.95,347.61
22:41:05,server_3,285.8,400.38
22:41:05,server_5,138.44,137.27
22:41:05,server_6,864.5,648.71
22:41:05,server_7,587.11,309.52
22:41:05,server_4,521.98,569.78
22:41:10,server_20,14.09,18.62
22:41:10,server_11,3326.1,3439.08
22:41:10,server_18,2616.15,2121.82
22:41:10,server_17,288.47,412.22
22:41:10,server_16,13226.48,10801.43
22:41:10,server_15,143.07,97.58
22:41:10,server_14,8640.69,9937.81
22:41:10,server_13,1481.75,1376.97
22:41:10,server_12,174.87,227.77
22:41:10,server_19,23.44,23.16
22:41:10,server_10,611.36,385.78
22:41:10,server_8,234.75,318.85
22:41:10,server_1,399.77,500.93
22:41:10,server_2,16927.59,19491.49
22:41:10,server_3,830.82,1116.3
22:41:10,server_9,495.68,579.64
22:41:10,server_5,3076.67,2859.1
22:41:10,server_6,648.3,672.71
22:41:10,server_7,41.47,24.32
22:41:10,server_4,400.16,268.55
22:41:15,server_19,295.58,230.38
22:41:15,server_18,16271.62,15559.16
22:41:15,server_17,293.21,181.88
22:41:15,server_16,4050.42,3859.61
22:41:15,server_15,553.9,654.15
22:41:15,server_14,853.25,927.08
22:41:15,server_13,601.64,860.34
22:41:15,server_12,231.35,222.9
22:41:15,server_11,80.77,45.09
22:41:15,server_20,179.71,266.45
22:41:15,server_9,17227.94,18439.29
22:41:15,server_1,891.3,472.79
22:41:15,server_2,450.99,362.63
22:41:15,server_3,214.92,271.51
22:41:15,server_4,3879.94,4043.36
22:41:15,server_10,280.25,279.46
22:41:15,server_6,1177.01,1000.69
22:41:15,server_7,4212.97,3376.28
22:41:15,server_8,68.38,72.79
22:41:15,server_5,21.52,21.66
22:41:20,server_11,875.57,644.36
22:41:20,server_19,118.16,101.12
22:41:20,server_18,157.75,92.66
22:41:20,server_17,16101.79,17185.17
22:41:20,server_16,756.18,1003.6
22:41:20,server_15,5201.03,5628.79
22:41:20,server_14,961.98,730.83
22:41:20,server_13,623.73,767.92
22:41:20,server_12,888.95,586.79
22:41:20,server_20,178.78,172.56
22:41:20,server_10,167.47,123.97
22:41:20,server_8,824.37,438.66
22:41:20,server_9,253.58,354.21
22:41:20,server_1,596.6,465.83
22:41:20,server_2,428.28,616.25
22:41:20,server_3,13767.59,15972.76
22:41:20,server_5,1265.13,1404.68
22:41:20,server_6,145.06,127.46
22:41:20,server_7,501.83,338.51
22:41:20,server_4,635.19,398.11
22:41:25,server_20,153.12,127.0
22:41:25,server_19,13579.86,13311.13
22:41:25,server_18,574.96,608.19
22:41:25,server_17,842.27,748.56
22:41:25,server_16,167.02,149.92
22:41:25,server_15,34.05,27.22
22:41:25,server_14,578.55,440.95
22:41:25,server_13,273.25,335.06
22:41:25,server_12,12819.36,10307.68
22:41:25,server_11,698.72,844.34
22:41:25,server_9,227.22,313.98
22:41:25,server_1,252.84,332.75
22:41:25,server_2,541.21,298.19
22:41:25,server_3,181.69,96.18
22:41:25,server_4,10742.59,11195.81
22:41:25,server_10,540.0,538.62
22:41:25,server_6,385.44,326.75
22:41:25,server_7,66.99,92.63
22:41:25,server_8,656.68,574.52
22:41:25,server_5,83.68,85.39
22:41:30,server_12,641.08,844.65
22:41:30,server_19,909.09,1253.11
22:41:30,server_18,13569.83,14700.29
22:41:30,server_17,623.19,361.03
22:41:30,server_16,2667.52,2323.21
22:41:30,server_15,1957.74,2185.24
22:41:30,server_14,16564.64,16925.68
22:41:30,server_13,506.31,546.68
22:41:30,server_11,577.48,558.25
22:41:30,server_20,365.68,385.35
22:41:30,server_9,106.51,97.01
22:41:30,server_1,3302.94,3940.07
22:41:30,server_2,515.1,518.65
22:41:30,server_3,114.53,98.36
22:41:30,server_4,835.14,624.4
