ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:47:00,server_20,52.08,46.8,446.15,441.84,14.08
22:47:00,server_11,97.08,81.85,1016.76,1490.83,153.84
22:47:00,server_18,91.91,88.95,910.6,1207.68,72.93
22:47:00,server_17,88.98,84.38,875.2,568.14,63.51
22:47:00,server_16,81.02,1.97,802.49,808.3,52.58
22:47:00,server_15,21.16,96.47,228.64,324.22,102.41
22:47:00,server_14,43.3,50.76,307.39,421.76,65.67
22:47:00,server_13,60.22,64.34,3043.5,3184.69,1783.46
22:47:00,server_12,23.14,38.88,299.64,269.79,84.5
22:47:00,server_19,92.2,19.72,976.35,540.63,127.28
22:47:00,server_10,26.56,81.26,255.12,236.07,34.06
22:47:00,server_8,69.96,74.71,728.82,1085.37,75.92
22:47:00,server_1,45.79,43.11,411.62,550.36,35.32
22:47:00,server_2,88.8,80.76,926.36,745.07,75.9
22:47:00,server_3,26.89,35.27,328.82,319.24,17.86
22:47:00,server_9,85.14,92.97,833.41,835.6,63.23
22:47:00,server_5,26.0,15.83,240.75,152.71,88.06
22:47:00,server_6,68.09,59.6,1017.52,1107.25,1441.07
22:47:00,server_7,26.42,46.34,37.18,55.59,3381.01
22:47:00,server_4,64.97,36.54,15409.26,13922.59,189.36
22:47:05,server_12,42.59,52.52,411.06,293.67,72.69
22:47:05,server_19,86.68,80.58,892.38,474.01,45.65
22:47:05,server_18,38.76,34.11,199.33,279.82,3621.01
22:47:05,server_17,28.84,28.06,239.29,233.01,51.34
22:47:05,server_16,52.31,66.53,529.13,276.21,94.91
22:47:05,server_15,20.52,28.27,28.48,41.7,7634.23
22:47:05,server_14,20.51,46.62,275.81,311.33,38.75
22:47:05,server_13,33.09,30.7,329.23,231.15,110.35
22:47:05,server_11,65.88,41.35,3559.43,3446.02,829.3
22:47:05,server_20,15.07,97.85,84.06,56.03,118.48
22:47:05,server_9,23.98,81.65,273.58,295.05,52.27
22:47:05,server_1,17.06,99.61,193.87,235.36,93.51
22:47:05,server_2,81.87,17.14,872.58,833.2,136.5
22:47:05,server_3,66.51,39.7,7713.63,7553.9,7.9
22:47:05,server_4,24.22,82.28,277.63,359.91,0.0
22:47:05,server_10,63.02,35.05,14291.98,15834.67,115.58
22:47:05,server_6,91.69,86.7,911.23,874.72,90.43
22:47:05,server_7,21.5,82.33,244.03,246.6,75.13
22:47:05,server_8,95.04,18.61,885.21,1325.34,19.75
22:47:05,server_5,65.89,67.76,2538.79,2606.63,1193.92
22:47:10,server_11,72.73,52.09,10485.45,10285.39,129.87
22:47:10,server_19,52.31,50.56,506.86,353.92,0.0
22:47:10,server_18,96.88,9.99,883.43,498.0,97.77
22:47:10,server_17,78.89,38.61,16499.42,17104.36,114.6
22:47:10,server_16,28.27,87.63,305.5,221.32,0.0
22:47:10,server_15,84.91,18.79,852.45,817.95,99.27
22:47:10,server_14,6.58,81.01,134.76,137.39,0.0
22:47:10,server_13,92.69,80.48,960.62,492.41,120.69
22:47:10,server_12,60.54,89.58,626.98,704.3,45.51
22:47:10,server_20,67.62,60.97,556.91,797.5,107.6
22:47:10,server_10,58.96,45.72,3236.77,3231.6,1592.19
22:47:10,server_8,46.07,56.97,4633.64,4804.28,1712.49
22:47:10,server_7,67.33,77.44,643.97,646.66,30.74
22:47:10,server_6,42.24,37.89,47.42,55.69,8189.99
22:47:10,server_5,35.37,60.93,366.78,406.49,60.88
22:47:10,server_4,29.51,93.63,223.46,270.68,143.07
22:47:10,server_3,40.63,35.78,446.09,287.53,0.0
22:47:10,server_2,27.75,88.41,282.28,248.4,6.1
22:47:10,server_1,23.89,83.34,223.11,283.52,65.85
22:47:10,server_9,52.01,63.08,598.06,428.35,0.0
22:47:15,server_13,97.32,11.61,946.52,1274.33,0.0
22:47:15,server_14,94.61,12.14,982.74,1460.29,38.69
22:47:15,server_15,33.51,35.89,379.69,545.85,31.36
22:47:15,server_12,86.28,89.75,809.15,410.12,180.34
22:47:15,server_17,39.55,30.78,395.08,549.89,0.0
22:47:15,server_18,68.49,85.47,619.71,702.38,16.59
22:47:15,server_19,48.66,30.07,79.9,105.39,9719.9
22:47:15,server_16,57.34,62.09,1698.96,1802.82,1618.66
22:47:15,server_11,51.27,44.62,527.82,700.09,68.79
22:47:15,server_20,20.75,32.79,321.43,360.58,0.0
22:47:15,server_9,53.68,49.92,496.83,564.61,55.58
22:47:15,server_1,19.71,91.97,142.51,86.76,83.46
22:47:15,server_2,97.14,29.54,932.96,1109.41,56.35
22:47:15,server_3,56.21,61.15,580.88,431.8,67.3
22:47:15,server_4,21.13,24.94,169.83,195.43,23.52
22:47:15,server_10,49.82,60.87,518.64,621.44,74.84
22:47:15,server_6,63.91,60.98,559.01,490.24,24.49
22:47:15,server_7,43.42,52.48,370.39,502.67,18.34
22:47:15,server_8,43.12,50.05,374.64,318.76,153.0
22:47:15,server_5,99.1,29.08,936.96,1165.58,104.09
22:47:20,server_12,10.86,95.13,141.59,90.06,65.12
22:47:20,server_20,82.47,5.45,859.0,959.93,63.0
22:47:20,server_19,86.86,83.75,825.76,1023.33,50.15
22:47:20,server_18,52.87,60.35,3230.62,3622.53,791.71
22:47:20,server_17,98.19,92.12,1038.54,1372.38,94.15
22:47:20,server_16,45.72,45.18,65.0,33.62,9281.46
22:47:20,server_15,5.45,92.98,28.75,22.85,28.31
22:47:20,server_14,34.84,37.36,341.48,382.75,0.0
22:47:20,server_13,59.85,55.92,589.03,535.62,99.96
22:47:20,server_11,21.94,37.85,268.17,332.98,121.4
22:47:20,server_10,79.2,40.26,11729.77,12831.36,76.75
22:47:20,server_9,52.67,65.1,3087.43,3242.63,1916.12
22:47:20,server_2,40.67,42.52,455.49,653.39,100.57
22:47:20,server_3,49.35,43.55,70.55,96.27,4621.21
22:47:20,server_4,46.43,68.24,395.07,469.96,0.0
22:47:20,server_1,59.11,60.95,3765.45,3993.42,1192.44
22:47:20,server_6,58.29,52.79,1276.46,1505.63,1536.62
22:47:20,server_7,85.73,22.84,914.91,675.77,99.91
22:47:20,server_8,46.43,30.98,524.91,634.73,57.88
22:47:20,server_5,64.81,73.31,617.4,823.94,76.12
22:47:25,server_12,92.37,89.94,965.04,855.76,19.92
22:47:25,server_19,83.43,29.28,902.63,960.59,23.51
22:47:25,server_18,59.58,55.28,598.17,509.63,94.18
22:47:25,server_17,81.15,9.07,821.01,888.18,0.0
22:47:25,server_16,55.21,75.05,455.63,564.44,80.99
22:47:25,server_15,49.34,61.27,412.11,230.17,31.08
22:47:25,server_14,96.64,88.8,1046.03,1502.59,20.9
22:47:25,server_13,63.7,75.04,591.92,701.57,7.39
22:47:25,server_11,58.36,69.3,4547.73,3844.49,1232.43
22:47:25,server_20,27.33,57.13,251.84,304.18,23.1
22:47:25,server_9,69.11,42.89,3900.01,3445.31,1344.37
22:47:25,server_1,4.15,90.95,35.05,34.77,35.04
22:47:25,server_2,74.79,44.56,17746.61,21044.96,49.77
22:47:25,server_3,60.43,56.81,610.19,470.7,0.0
22:47:25,server_4,67.28,67.94,4751.79,5448.98,1476.77
22:47:25,server_10,27.96,44.77,271.61,225.17,0.0
22:47:25,server_6,52.64,48.95,493.97,700.26,28.47
22:47:25,server_7,69.61,69.76,714.76,916.07,0.0
22:47:25,server_8,48.3,62.47,428.56,536.01,76.34
22:47:25,server_5,91.12,15.1,922.0,951.74,43.77
22:47:30,server_12,64.56,77.93,587.98,413.54,50.88
22:47:30,server_19,52.93,37.55,9000.39,9575.35,196.49
22:47:30,server_18,21.14,38.32,97.8,81.55,8588.09
22:47:30,server_17,51.85,71.55,575.31,824.44,32.48
22:47:30,server_16,92.36,12.0,876.13,1271.94,1.24
22:47:30,server_15,23.92,10.7,240.54,300.42,0.0
22:47:30,server_14,34.98,27.5,120.69,138.3,5528.9
22:47:30,server_13,37.77,48.96,260.38,380.88,18.39
22:47:30,server_11,27.74,37.5,48.03,70.15,5561.97
22:47:30,server_20,29.27,61.28,219.67,212.84,76.25
22:47:30,server_9,27.24,25.07,298.46,171.24,0.0
22:47:30,server_1,44.18,55.8,4946.3,4340.24,1963.31
22:47:30,server_2,62.02,44.9,4254.83,4649.7,1962.53
22:47:30,server_3,66.61,50.31,2798.74,2460.58,500.45
22:47:30,server_4,98.07,10.12,1002.34,1258.39,29.43
22:47:30,server_10,50.5,61.72,412.14,540.16,53.76
22:47:30,server_6,51.97,53.54,4681.64,4930.05,638.65
22:47:30,server_7,61.31,34.38,7174.11,5908.36,125.6
22:47:30,server_8,61.85,65.71,3176.34,3668.01,1387.49
22:47:30,server_5,10.08,80.65,82.38,84.12,103.14
22:47:35,server_11,30.71,39.24,276.76,281.44,32.35
22:47:35,server_19,22.32,21.38,282.26,358.75,0.0
22:47:35,server_18,56.67,62.13,655.36,580.43,19.55
22:47:35,server_17,46.31,21.33,3.73,2.44,4253.14
22:47:35,server_16,58.83,51.6,3106.38,3663.78,1283.15
22:47:35,server_15,25.56,85.79,228.43,312.15,32.85
22:47:35,server_14,93.44,84.73,942.25,544.33,63.59
22:47:35,server_13,24.19,36.67,304.75,226.03,33.45
22:47:35,server_12,87.54,93.09,840.34,808.21,68.51
22:47:35,server_20,95.37,7.49,1021.14,511.39,0.0
22:47:35,server_10,96.49,97.45,921.7,1362.56,77.48
22:47:35,server_8,59.9,59.7,613.54,394.97,68.99
22:47:35,server_7,84.79,9.88,805.38,407.14,63.73
22:47:35,server_6,15.82,93.77,243.24,159.67,36.6
22:47:35,server_5,57.09,51.25,523.16,495.02,86.37
22:47:35,server_4,58.58,68.38,1749.45,1697.93,1993.18
22:47:35,server_3,60.69,58.15,1545.95,1445.71,1356.49
22:47:35,server_2,64.32,56.07,3483.07,3412.22,1479.77
22:47:35,server_1,50.09,43.02,1647.84,1396.93,1860.67
22:47:35,server_9,96.02,82.11,1017.08,1502.3,110.63
22:47:40,server_13,20.46,31.03,50.66,31.13,4928.25
22:47:40,server_14,11.16,81.95,99.23,80.07,73.24
22:47:40,server_15,64.08,67.37,764.42,903.95,94.6
22:47:40,server_12,67.26,93.04,674.82,697.63,135.85
22:47:40,server_17,30.25,38.19,309.06,343.05,49.51
22:47:40,server_18,45.23,46.01,520.42,426.9,81.01
22:47:40,server_19,81.25,24.95,806.55,989.72,0.0
22:47:40,server_16,27.5,99.75,261.7,310.94,60.83
22:47:40,server_11,23.07,88.11,213.49,281.84,0.0
22:47:40,server_20,20.06,25.1,243.41,318.59,57.92
22:47:40,server_9,30.28,27.98,222.04,211.55,0.0
22:47:40,server_1,59.18,63.85,629.11,804.56,49.41
22:47:40,server_2,62.79,39.12,13115.47,11220.7,93.38
22:47:40,server_3,21.31,17.89,182.39,140.98,40.75
22:47:40,server_4,60.01,47.89,16671.95,16776.88,8.13
22:47:40,server_10,48.95,20.96,86.03,85.35,3262.09
22:47:40,server_6,59.64,40.15,4739.89,3898.31,699.92
22:47:40,server_7,66.15,67.22,633.16,918.91,0.0
22:47:40,server_8,18.35,97.15,127.07,77.54,42.14
22:47:40,server_5,52.65,49.56,522.23,503.65,121.82
22:47:45,server_19,45.67,23.51,95.02,141.83,9457.41
22:47:45,server_18,62.43,34.62,17717.92,15757.76,61.85
22:47:45,server_17,4.09,93.73,59.89,37.96,51.06
22:47:45,server_16,99.53,6.29,1023.11,1488.38,110.4
22:47:45,server_15,65.63,63.8,703.4,483.77,117.65
22:47:45,server_14,92.03,90.56,941.35,513.34,171.87
22:47:45,server_13,1.24,87.56,0.0,0.0,73.69
22:47:45,server_12,81.38,24.99,851.94,939.9,33.59
22:47:45,server_11,78.36,50.84,6452.41,6300.95,79.41
22:47:45,server_20,89.23,12.47,911.25,978.55,51.2
22:47:45,server_9,20.16,93.43,189.65,166.61,155.97
22:47:45,server_1,41.15,49.59,89.99,104.96,8299.01
22:47:45,server_2,12.57,99.28,55.87,78.35,163.63
22:47:45,server_3,28.18,91.82,363.31,537.95,70.93
22:47:45,server_4,5.46,87.12,81.54,47.9,56.6
22:47:45,server_10,20.83,34.14,179.19,136.39,13.19
22:47:45,server_6,35.66,45.87,330.9,333.13,52.38
22:47:45,server_7,64.6,36.24,11254.45,13120.84,41.02
22:47:45,server_8,60.35,53.97,591.62,775.96,74.83
22:47:45,server_5,97.81,98.89,1023.72,1134.14,57.42
22:47:50,server_11,67.68,70.62,690.33,373.15,63.54
22:47:50,server_19,99.63,15.45,1007.2,1180.69,27.86
22:47:50,server_18,50.57,48.67,556.98,441.81,120.52
22:47:50,server_17,48.84,27.55,98.06,83.83,6084.89
22:47:50,server_16,22.52,44.5,58.85,32.42,3769.96
22:47:50,server_15,23.4,91.3,272.01,273.13,90.08
22:47:50,server_14,27.15,47.95,53.17,35.43,9366.46
22:47:50,server_13,96.23,22.99,1109.7,1426.14,25.53
22:47:50,server_12,46.67,33.02,458.98,299.57,41.69
22:47:50,server_20,36.48,26.39,150.73,204.29,7335.25
22:47:50,server_10,11.43,80.67,149.92,113.99,32.12
22:47:50,server_8,40.6,60.0,3743.94,3299.2,808.84
22:47:50,server_9,49.02,40.4,477.56,422.71,37.03
22:47:50,server_1,54.71,40.93,1173.48,1012.23,1892.98
22:47:50,server_2,38.2,46.52,187.79,118.9,4490.19
22:47:50,server_3,20.07,18.78,211.99,204.74,27.26
22:47:50,server_5,8.64,87.28,2.29,3.36,46.63
22:47:50,server_6,23.36,86.37,267.27,321.55,0.0
22:47:50,server_7,86.41,8.25,825.2,1005.29,12.7
22:47:50,server_4,38.02,40.93,336.51,387.64,0.0
22:47:55,server_20,86.89,82.89,869.9,629.66,16.09
22:47:55,server_11,73.4,54.06,18487.12,18808.3,56.45
22:47:55,server_18,86.21,87.22,888.39,538.22,94.57
22:47:55,server_17,42.68,61.18,2388.52,2813.47,1889.18
22:47:55,server_16,85.66,97.84,893.64,1032.79,88.85
22:47:55,server_15,64.85,58.67,727.9,582.79,48.81
22:47:55,server_14,99.89,95.36,992.08,863.6,11.25
22:47:55,server_13,50.17,66.34,550.39,351.24,0.0
22:47:55,server_12,30.35,37.98,321.58,240.89,17.69
22:47:55,server_19,90.51,88.74,945.94,722.7,55.55
22:47:55,server_10,41.19,70.51,367.18,325.88,85.65
22:47:55,server_8,21.13,33.69,239.22,190.41,0.0
22:47:55,server_1,68.6,87.38,669.11,946.22,38.27
22:47:55,server_2,22.82,48.86,138.64,94.22,9943.01
22:47:55,server_3,63.84,60.74,1629.38,1922.97,666.67
22:47:55,server_9,28.87,46.03,283.9,410.22,94.99
22:47:55,server_5,53.91,51.45,491.45,594.55,61.9
22:47:55,server_6,85.5,99.13,849.5,1158.14,85.19
22:47:55,server_7,67.5,79.77,696.06,419.71,44.28
22:47:55,server_4,46.04,37.39,30.93,27.67,5247.32
22:48:00,server_12,21.77,33.04,3.43,2.81,8014.79
22:48:00,server_19,46.76,47.48,3172.88,2648.57,1060.33
22:48:00,server_18,23.35,95.76,191.62,157.96,3.6
22:48:00,server_17,79.72,34.24,19526.36,17915.3,38.79
22:48:00,server_16,66.88,47.68,11359.47,9214.94,114.63
22:48:00,server_15,33.99,28.48,370.66,463.61,5.89
22:48:00,server_14,38.91,40.66,368.83,425.57,103.76
22:48:00,server_13,63.57,45.56,7100.76,7613.03,149.33
22:48:00,server_11,36.12,62.35,314.05,303.93,42.47
22:48:00,server_20,48.98,35.73,4.56,2.99,7671.56
22:48:00,server_9,69.99,58.67,739.82,753.66,68.84
22:48:00,server_1,57.67,62.61,524.15,763.22,67.96
22:48:00,server_2,21.26,1.47,232.03,333.82,43.87
22:48:00,server_3,23.42,24.24,208.88,170.37,0.0
22:48:00,server_4,76.2,54.35,12539.5,13912.49,3.87
22:48:00,server_10,33.71,56.03,361.31,300.79,58.04
22:48:00,server_6,83.49,1.43,860.64,1229.41,74.35
22:48:00,server_7,66.79,31.07,9058.56,7283.33,31.76
22:48:00,server_8,97.83,94.94,1014.01,1128.06,156.71
22:48:00,server_5,13.33,99.65,135.12,167.32,2.9
22:48:05,server_11,66.43,53.9,14936.12,16315.31,100.25
22:48:05,server_19,97.34,98.91,911.18,464.92,99.67
22:48:05,server_18,90.81,90.75,941.7,941.29,108.33
22:48:05,server_17,42.14,35.51,418.72,276.05,26.56
22:48:05,server_16,53.53,56.78,575.71,356.12,124.75
22:48:05,server_15,65.36,85.32,679.05,436.46,41.61
22:48:05,server_14,87.68,91.02,844.56,1240.67,66.19
22:48:05,server_13,49.83,72.77,426.85,451.87,27.64
22:48:05,server_12,71.69,55.53,19024.32,22495.59,66.06
22:48:05,server_20,96.62,95.09,1034.0,746.84,58.72
22:48:05,server_10,34.46,48.14,400.32,435.86,94.76
22:48:05,server_8,54.71,52.04,579.29,445.96,97.1
22:48:05,server_7,41.35,43.7,1545.88,1695.06,1807.06
22:48:05,server_6,56.73,47.3,1958.74,1753.53,1419.06
22:48:05,server_5,38.56,30.21,192.57,208.57,7784.77
22:48:05,server_4,54.38,49.23,1617.28,1601.87,1775.32
22:48:05,server_3,32.39,22.37,142.48,113.8,7352.07
22:48:05,server_2,72.25,42.63,7888.62,6481.26,191.92
22:48:05,server_1,96.72,21.94,1010.01,697.23,98.69
22:48:05,server_9,93.53,13.83,1013.4,1463.92,11.48
22:48:10,server_13,31.19,44.25,266.6,275.77,0.0
22:48:10,server_14,85.73,81.19,893.6,813.94,117.44
22:48:10,server_15,47.54,44.01,13.94,13.62,9952.31
22:48:10,server_12,42.3,53.38,372.74,417.11,76.56
22:48:10,server_17,98.94,19.64,962.56,1043.69,110.7
22:48:10,server_18,16.84,87.8,187.46,238.5,41.25
22:48:10,server_19,25.19,82.96,329.36,189.54,54.89
22:48:10,server_16,69.21,83.52,778.46,708.44,71.59
22:48:10,server_11,87.7,97.75,818.7,424.33,96.55
22:48:10,server_20,59.36,67.73,575.01,691.12,54.04
22:48:10,server_9,59.36,43.15,1281.14,1390.27,1839.54
22:48:10,server_1,0.44,95.93,18.45,15.93,81.61
22:48:10,server_2,69.07,59.79,691.85,723.56,114.88
22:48:10,server_3,85.26,3.87,813.93,678.24,0.0
22:48:10,server_4,64.64,60.28,3574.75,4280.63,1924.39
22:48:10,server_10,71.23,31.41,15805.19,16745.23,50.85
22:48:10,server_6,33.58,39.55,121.7,181.01,4968.9
22:48:10,server_7,44.87,44.42,459.77,495.1,71.85
22:48:10,server_8,98.15,28.72,1029.7,1200.63,0.0
22:48:10,server_5,59.69,51.85,645.64,752.33,91.0
22:48:15,server_20,54.32,37.98,7210.97,7450.1,99.64
22:48:15,server_19,36.19,35.92,128.24,188.95,4978.22
22:48:15,server_18,38.27,24.64,169.36,127.22,7396.08
22:48:15,server_17,53.14,62.96,1179.81,1050.34,801.12
22:48:15,server_16,60.96,43.54,11545.21,10877.43,31.4
22:48:15,server_15,27.16,43.19,270.3,310.3,92.43
22:48:15,server_14,59.41,63.69,652.02,584.31,134.62
22:48:15,server_12,60.7,32.06,11167.67,9410.16,180.14
22:48:15,server_11,29.56,38.69,198.71,253.9,5633.04
22:48:15,server_13,0.8,92.92,0.0,0.0,7.64
22:48:15,server_9,34.89,39.28,47.77,48.63,7438.55
22:48:15,server_10,96.43,91.29,952.89,867.57,41.53
22:48:15,server_2,86.42,83.6,816.93,834.03,91.75
22:48:15,server_3,90.35,98.26,874.5,1028.05,99.01
22:48:15,server_4,36.88,24.39,458.27,654.99,100.09
22:48:15,server_1,33.42,25.22,139.76,96.21,9719.75
22:48:15,server_6,58.96,90.86,698.64,845.47,60.89
22:48:15,server_7,35.17,35.04,447.58,348.78,39.54
22:48:15,server_8,20.13,25.94,126.65,150.37,68.06
22:48:15,server_5,59.16,56.78,645.54,366.12,34.28
22:48:20,server_12,54.93,58.33,596.25,327.46,10.68
22:48:20,server_20,64.55,67.47,651.43,773.67,4.49
22:48:20,server_19,93.27,1.0,948.07,811.24,0.0
22:48:20,server_18,24.55,17.98,292.88,242.85,0.0
22:48:20,server_17,27.07,37.03,247.59,155.6,0.0
22:48:20,server_16,86.0,99.07,794.71,807.24,61.61
22:48:20,server_15,21.09,45.51,71.44,71.38,4350.5
22:48:20,server_14,49.46,43.8,487.74,382.06,71.54
22:48:20,server_13,77.88,38.3,18295.97,18731.51,114.46
22:48:20,server_11,36.39,40.39,77.85,92.79,8698.94
22:48:20,server_3,68.09,54.2,4610.38,5531.27,1309.65
22:48:20,server_9,91.34,92.51,991.59,1375.58,32.91
22:48:20,server_10,87.92,85.96,915.25,1164.74,3.11
22:48:20,server_2,99.64,99.62,1078.88,1050.43,183.64
22:48:20,server_4,88.85,81.49,870.78,865.72,125.64
22:48:20,server_1,85.1,85.69,965.12,807.65,130.91
22:48:20,server_6,68.55,32.14,19194.55,22318.89,162.2
22:48:20,server_7,23.87,14.63,161.87,224.0,53.84
22:48:20,server_8,27.37,29.95,284.25,403.02,93.84
22:48:20,server_5,53.45,48.7,18479.43,16491.17,105.0
22:48:25,server_12,66.05,34.1,18767.39,17088.11,110.88
22:48:25,server_19,56.53,52.9,567.35,412.24,70.15
22:48:25,server_18,21.71,95.42,186.34,245.5,74.88
22:48:25,server_17,68.05,73.52,640.77,702.8,41.65
22:48:25,server_16,42.39,56.63,4186.94,4914.05,816.29
22:48:25,server_15,97.9,1.65,1013.46,1292.75,90.46
22:48:25,server_14,2.05,85.26,0.0,0.0,19.5
22:48:25,server_20,24.38,37.69,271.66,197.82,0.0
22:48:25,server_11,64.1,73.33,610.52,456.2,0.0
22:48:25,server_13,76.51,41.77,19787.2,23502.55,28.81
22:48:25,server_9,38.74,39.6,396.12,288.17,0.0
22:48:25,server_1,75.44,41.09,18848.69,18820.74,49.85
22:48:25,server_2,63.42,81.59,601.21,373.35,100.15
22:48:25,server_3,97.37,86.94,978.8,1320.52,105.94
22:48:25,server_4,41.31,55.58,466.5,611.52,19.71
22:48:25,server_10,51.38,49.56,463.57,371.98,80.87
22:48:25,server_6,66.27,68.04,2878.03,3002.47,1827.65
22:48:25,server_7,38.09,41.22,334.99,303.78,53.02
22:48:25,server_8,43.93,41.26,198.12,237.6,4391.74
22:48:25,server_5,51.7,63.98,4363.14,3527.48,515.95
22:48:30,server_19,83.5,24.04,821.24,524.27,0.0
22:48:30,server_18,48.34,45.27,461.86,367.92,88.92
22:48:30,server_17,57.16,41.93,7020.77,6255.96,57.75
22:48:30,server_16,65.19,46.04,16767.79,14098.68,160.54
22:48:30,server_15,36.63,45.56,192.09,195.99,4986.87
22:48:30,server_14,99.19,28.01,1049.91,537.17,127.53
22:48:30,server_13,51.15,37.49,7124.28,7182.43,80.15
22:48:30,server_12,38.5,39.74,393.81,512.17,56.24
22:48:30,server_11,52.88,59.92,503.54,499.66,143.97
22:48:30,server_20,54.7,66.78,1318.24,1579.39,1470.44
22:48:30,server_9,21.88,47.71,65.73,70.75,5571.82
22:48:30,server_1,65.38,48.63,16010.55,13764.57,99.54
22:48:30,server_2,47.64,47.33,484.33,678.29,54.82
22:48:30,server_3,23.6,80.25,179.3,208.97,8.59
22:48:30,server_4,43.33,32.16,136.72,154.54,7332.83
22:48:30,server_10,29.41,38.45,257.29,233.65,67.77
22:48:30,server_6,20.27,34.1,187.36,268.09,6007.97
22:48:30,server_7,94.33,9.01,960.73,1343.35,45.03
22:48:30,server_8,69.22,90.01,733.56,1028.12,116.8
22:48:30,server_5,58.94,46.91,5978.47,5126.47,72.53
22:48:35,server_11,9.8,94.75,123.9,146.03,0.0
22:48:35,server_19,41.8,59.37,469.19,319.25,9.07
22:48:35,server_18,99.11,98.16,1007.39,1007.77,56.49
22:48:35,server_17,36.41,38.11,194.41,289.9,4175.6
22:48:35,server_16,87.53,86.64,830.18,1179.33,97.16
22:48:35,server_15,93.04,23.89,988.53,1045.81,94.82
22:48:35,server_14,24.92,17.81,166.35,145.34,94.06
22:48:35,server_13,93.77,17.76,1003.73,773.92,58.07
22:48:35,server_12,89.71,83.99,950.42,626.43,124.98
22:48:35,server_20,63.89,65.2,651.75,386.25,43.85
22:48:35,server_10,55.94,52.64,1059.35,934.79,1827.95
22:48:35,server_8,51.67,56.85,538.9,705.1,0.0
22:48:35,server_9,26.89,25.83,129.86,101.99,4488.27
22:48:35,server_1,65.19,34.23,8092.03,8391.05,2.54
22:48:35,server_2,86.26,18.82,877.06,461.81,61.0
22:48:35,server_3,99.67,95.4,952.4,1253.38,34.81
22:48:35,server_5,56.56,50.14,3206.61,3397.79,540.38
22:48:35,server_6,40.25,40.92,127.42,70.01,7998.49
22:48:35,server_7,95.39,97.28,937.37,1360.06,91.33
22:48:35,server_4,52.3,42.71,14494.87,16025.89,176.05
22:48:40,server_20,92.35,98.65,927.99,957.71,55.73
22:48:40,server_11,96.49,99.75,1030.61,1230.36,142.69
22:48:40,server_18,78.39,55.27,16795.66,15139.04,162.8
22:48:40,server_17,33.01,23.83,213.36,229.71,0.0
22:48:40,server_16,69.11,30.81,13109.16,11550.19,93.93
22:48:40,server_15,30.57,22.48,157.55,135.38,3047.82
22:48:40,server_14,96.61,2.68,960.41,1262.08,136.07
22:48:40,server_13,58.64,47.59,10952.23,9624.49,190.72
22:48:40,server_12,44.62,41.05,4471.51,4939.02,917.47
22:48:40,server_19,54.22,48.51,2726.42,2994.81,1268.49
22:48:40,server_10,85.53,24.74,813.06,1183.74,28.55
22:48:40,server_8,62.5,72.09,628.75,739.93,157.86
22:48:40,server_1,38.53,45.91,121.8,155.28,6019.05
22:48:40,server_2,90.32,95.5,819.59,422.42,123.36
22:48:40,server_3,40.44,38.1,426.29,267.45,144.38
22:48:40,server_9,87.05,11.59,862.89,449.7,73.07
22:48:40,server_5,88.21,6.96,824.6,1191.76,2.81
22:48:40,server_6,27.36,31.79,330.08,350.6,24.89
22:48:40,server_7,65.48,75.42,566.41,572.88,0.0
22:48:40,server_4,23.45,17.83,233.0,329.96,81.48
22:48:45,server_20,96.85,29.4,1003.49,722.7,70.6
22:48:45,server_19,49.67,63.2,452.78,554.98,21.46
22:48:45,server_18,22.6,33.92,229.36,259.03,25.44
22:48:45,server_17,51.44,58.1,8995.13,9156.86,86.26
22:48:45,server_16,42.37,43.4,4734.73,4219.58,1165.19
22:48:45,server_15,98.58,92.41,958.68,1239.61,69.87
22:48:45,server_14,23.34,23.98,316.86,236.7,0.0
22:48:45,server_12,41.42,61.19,2308.04,2453.39,1705.72
22:48:45,server_11,31.69,25.04,197.8,200.49,9850.8
22:48:45,server_13,24.0,38.44,288.03,298.81,86.31
22:48:45,server_9,50.76,43.21,434.26,586.19,164.13
22:48:45,server_10,28.57,40.78,244.22,183.79,0.0
22:48:45,server_2,25.04,85.66,207.35,307.89,0.0
22:48:45,server_3,58.02,54.34,477.9,454.31,40.17
22:48:45,server_4,49.7,68.95,490.87,247.07,73.65
22:48:45,server_1,49.98,59.27,468.74,241.82,15.53
22:48:45,server_6,18.72,87.85,205.99,243.64,174.08
22:48:45,server_7,31.48,42.25,289.82,330.91,0.0
22:48:45,server_8,23.06,85.15,214.46,167.8,61.96
22:48:45,server_5,51.98,40.56,3653.52,3324.79,1717.5
22:48:50,server_12,61.59,77.73,570.83,526.19,93.9
22:48:50,server_19,28.34,93.4,216.19,177.09,124.48
22:48:50,server_18,6.16,98.91,33.9,50.31,123.99
22:48:50,server_20,13.48,97.04,90.49,120.35,0.0
22:48:50,server_17,95.48,24.22,925.37,812.04,87.32
22:48:50,server_16,50.66,32.64,17092.1,16674.46,4.45
22:48:50,server_15,61.86,35.45,11459.77,12365.08,104.2
22:48:50,server_14,22.15,19.98,293.86,398.0,98.33
22:48:50,server_13,67.09,50.03,8791.41,10119.25,185.92
22:48:50,server_11,41.42,49.42,191.39,258.75,3348.61
22:48:50,server_3,14.99,87.93,161.36,189.07,9.65
22:48:50,server_9,65.71,64.48,2238.48,2672.59,782.17
22:48:50,server_10,23.68,34.63,89.66,50.48,8413.63
22:48:50,server_2,35.1,42.02,339.35,241.13,0.0
